Reference,Location,U-Pb (Ma)
71,Asia,2369
71,Asia,2418
71,Asia,2526
71,Asia,2500
71,Asia,2513
71,Asia,2169
71,Asia,2483
71,Asia,2421
71,Asia,2478
71,Asia,2115
71,Asia,2455
71,Asia,2039
71,Asia,2367
71,Asia,2476
71,Asia,2494
71,Asia,2399
71,Asia,2512
71,Asia,2483
71,Asia,2539
71,Asia,2482
71,Asia,2509
71,Asia,2477
71,Asia,2506
71,Asia,2136
71,Asia,2146
71,Asia,2518
71,Asia,2021
71,Asia,2076
71,Asia,2453
71,Asia,1877
71,Asia,2183
71,Asia,2431
71,Asia,2096
71,Asia,2435
71,Asia,2162
71,Asia,2120
71,Asia,2424
71,Asia,2336
71,Asia,2411
71,Asia,2463
71,Asia,2482
71,Asia,2120
71,Asia,2378
71,Asia,2207
71,Asia,2396
71,Asia,2015
71,Asia,2206
71,Asia,2106
71,Asia,2450
71,Asia,2185
71,Asia,2203
71,Asia,2392
71,Asia,2477
71,Asia,2291
71,Asia,2431
71,Asia,2164
71,Asia,2188
71,Asia,2111
71,Asia,2164
71,Asia,2220
71,Asia,2129
71,Asia,2231
71,Asia,2060
71,Asia,2511
71,Asia,2122
71,Asia,2148
71,Asia,2039
71,Asia,2052
71,Asia,2441
71,Asia,2357
71,Asia,2201
71,Asia,2321
71,Asia,2524
71,Asia,2171
71,Asia,2213
71,Asia,2166
71,Asia,2459
71,Asia,2090
71,Asia,2165
71,Asia,2150
71,Asia,2170
71,Asia,2223
71,Asia,2245
71,Asia,1920
71,Asia,2106
71,Asia,2187
71,Asia,2030
71,Asia,2139
71,Asia,2269
71,Asia,2172
71,Asia,2167
71,Asia,2336
71,Asia,2132
71,Asia,2184
71,Asia,2469
71,Asia,2153
71,Asia,2320
71,Asia,2191
71,Asia,2125
71,Asia,2454
71,Asia,2134
71,Asia,2147
71,Asia,2010
71,Asia,2107
71,Asia,2170
71,Asia,2369
71,Asia,2132
71,Asia,2319
71,Asia,2074
71,Asia,2201
71,Asia,2121
71,Asia,2109
71,Asia,2521
71,Asia,2127
71,Asia,2146
71,Asia,2387
72,Asia,2064
72,Asia,3244
72,Asia,2344
72,Asia,2426
72,Asia,2868
72,Asia,2348
72,Asia,2653
72,Asia,2200
72,Asia,2775
72,Asia,2764
72,Asia,2688
72,Asia,2549
72,Asia,2492
72,Asia,2620
72,Asia,2628
72,Asia,2686
72,Asia,2654
72,Asia,2609
72,Asia,2525
72,Asia,2623
72,Asia,2661
72,Asia,2491
72,Asia,2491
72,Asia,2583
72,Asia,2562
72,Asia,2656
72,Asia,2580
72,Asia,2538
72,Asia,2621
72,Asia,2471
72,Asia,2576
72,Asia,2670
72,Asia,2659
72,Asia,2499
72,Asia,2624
72,Asia,2427
72,Asia,2547
72,Asia,2445
72,Asia,2428
72,Asia,2563
72,Asia,2668
72,Asia,2473
72,Asia,2549
72,Asia,2512
72,Asia,2278
72,Asia,2422
72,Asia,2487
72,Asia,2489
72,Asia,2407
72,Asia,2489
72,Asia,2400
72,Asia,2568
72,Asia,2445
72,Asia,2096
72,Asia,2353
72,Asia,2462
72,Asia,2337
72,Asia,2486
72,Asia,2466
72,Asia,2481
72,Asia,2580
72,Asia,2489
72,Asia,1978
72,Asia,2492
72,Asia,2189
72,Asia,2506
72,Asia,2385
72,Asia,2501
72,Asia,2464
72,Asia,2020
72,Asia,2403
72,Asia,2463
72,Asia,2461
72,Asia,2528
72,Asia,2410
72,Asia,2530
72,Asia,2432
72,Asia,2535
72,Asia,2503
72,Asia,2443
72,Asia,2492
72,Asia,2567
72,Asia,2486
72,Asia,2521
72,Asia,2483
72,Asia,2474
72,Asia,2386
72,Asia,2390
72,Asia,2506
72,Asia,2501
72,Asia,2389
72,Asia,2365
72,Asia,2359
72,Asia,2366
72,Asia,2562
72,Asia,2200
72,Asia,2355
72,Asia,2542
72,Asia,2527
72,Asia,2462
72,Asia,2266
72,Asia,2453
72,Asia,2166
72,Asia,2176
72,Asia,2223
72,Asia,2393
72,Asia,2351
72,Asia,2385
72,Asia,2380
72,Asia,2182
72,Asia,2363
72,Asia,2145
72,Asia,2398
72,Asia,2374
72,Asia,2402
72,Asia,2381
72,Asia,2358
72,Asia,2092
72,Asia,2180
72,Asia,2217
72,Asia,2093
72,Asia,2166
72,Asia,2114
72,Asia,2110
72,Asia,2128
72,Asia,2178
72,Asia,2138
72,Asia,2175
72,Asia,2198
72,Asia,2214
72,Asia,2115
72,Asia,2112
72,Asia,2197
72,Asia,2145
72,Asia,2184
72,Asia,1866
72,Asia,2103
72,Asia,2175
72,Asia,2019
72,Asia,2124
72,Asia,2124
72,Asia,2146
72,Asia,2126
72,Asia,2166
72,Asia,2173
72,Asia,1940
72,Asia,1994
72,Asia,2160
72,Asia,2218
72,Asia,2148
72,Asia,2216
72,Asia,2172
72,Asia,2194
72,Asia,2173
72,Asia,2083
72,Asia,2121
72,Asia,2131
72,Asia,2146
72,Asia,1976
72,Asia,2195
72,Asia,2211
72,Asia,2125
72,Asia,2114
72,Asia,2189
72,Asia,2114
72,Asia,2129
72,Asia,2129
72,Asia,2108
72,Asia,2231
72,Asia,2101
72,Asia,2164
72,Asia,1990
72,Asia,2116
72,Asia,2146
72,Asia,2016
72,Asia,2444
72,Asia,2347
72,Asia,2078
72,Asia,2110
72,Asia,2160
72,Asia,2207
72,Asia,2223
72,Asia,2074
72,Asia,2087
72,Asia,2101
72,Asia,2113
72,Asia,2131
72,Asia,2099
72,Asia,2255
72,Asia,2136
72,Asia,2192
72,Asia,2169
72,Asia,2198
72,Asia,2130
72,Asia,2157
72,Asia,2209
72,Asia,2187
72,Asia,2196
72,Asia,2106
72,Asia,2150
72,Asia,2197
72,Asia,1836
72,Asia,2039
72,Asia,1875
72,Asia,2053
72,Asia,1943
72,Asia,2018
72,Asia,2003
72,Asia,2213
72,Asia,2090
72,Asia,2007
72,Asia,1950
72,Asia,1977
72,Asia,2018
72,Asia,2174
72,Asia,2072
72,Asia,1814
72,Asia,2008
72,Asia,1845
72,Asia,2015
72,Asia,1930
72,Asia,2190
72,Asia,2107
72,Asia,2007
72,Asia,1998
72,Asia,2018
73,Asia,3553
73,Asia,3731
73,Asia,3255
73,Asia,3477
73,Asia,3654
73,Asia,3118
73,Asia,2816
73,Asia,2706
73,Asia,2710
73,Asia,2769
73,Asia,2602
73,Asia,2828
73,Asia,2421
73,Asia,2656
73,Asia,2624
73,Asia,2702
73,Asia,2700
73,Asia,2554
73,Asia,2566
73,Asia,2622
73,Asia,2251
73,Asia,3027
73,Asia,2692
73,Asia,2929
73,Asia,2583
73,Asia,2600
73,Asia,2590
73,Asia,2888
73,Asia,2890
73,Asia,2947
73,Asia,2761
73,Asia,2610
73,Asia,2710
73,Asia,2829
73,Asia,2759
73,Asia,2642
73,Asia,2866
73,Asia,2631
73,Asia,2790
73,Asia,2829
73,Asia,2873
73,Asia,2660
73,Asia,2726
73,Asia,2672
73,Asia,2860
73,Asia,2610
73,Asia,2777
73,Asia,2576
73,Asia,2605
73,Asia,2865
73,Asia,2831
73,Asia,2906
73,Asia,2829
73,Asia,2377
73,Asia,2554
73,Asia,2749
73,Asia,2587
73,Asia,2939
73,Asia,2585
73,Asia,2565
73,Asia,2647
73,Asia,2566
73,Asia,2777
73,Asia,2799
73,Asia,2694
73,Asia,2750
73,Asia,2637
73,Asia,2806
73,Asia,2736
73,Asia,2802
73,Asia,2829
73,Asia,2692
73,Asia,2580
73,Asia,2765
73,Asia,2473
73,Asia,2813
73,Asia,2374
73,Asia,2722
73,Asia,2644
73,Asia,2689
73,Asia,2850
73,Asia,2740
73,Asia,2616
73,Asia,2676
73,Asia,2722
73,Asia,2727
73,Asia,2754
73,Asia,2832
73,Asia,2569
73,Asia,2619
73,Asia,2676
73,Asia,2710
73,Asia,2743
73,Asia,2674
73,Asia,2863
73,Asia,2553
73,Asia,2600
73,Asia,2710
73,Asia,2683
73,Asia,2335
73,Asia,2555
73,Asia,2648
73,Asia,2737
73,Asia,2421
73,Asia,2609
73,Asia,2511
73,Asia,2598
73,Asia,2602
73,Asia,2663
73,Asia,2821
73,Asia,2539
73,Asia,2696
73,Asia,2481
73,Asia,2718
73,Asia,2621
73,Asia,2820
73,Asia,2621
73,Asia,2706
73,Asia,2719
73,Asia,2502
73,Asia,2403
73,Asia,2624
73,Asia,2648
73,Asia,2680
73,Asia,2650
73,Asia,2439
73,Asia,2626
73,Asia,2357
73,Asia,2728
73,Asia,2617
73,Asia,2636
73,Asia,2492
73,Asia,2746
73,Asia,2799
73,Asia,2428
73,Asia,2709
73,Asia,2637
73,Asia,2676
73,Asia,2387
73,Asia,2613
73,Asia,2635
73,Asia,2587
73,Asia,2798
73,Asia,2518
73,Asia,2570
73,Asia,2613
73,Asia,2687
73,Asia,2524
73,Asia,2565
73,Asia,2705
73,Asia,2639
73,Asia,2729
73,Asia,2694
73,Asia,2636
73,Asia,2702
73,Asia,2487
73,Asia,2717
73,Asia,2439
73,Asia,2659
73,Asia,2725
73,Asia,2632
73,Asia,2570
73,Asia,2670
73,Asia,2700
73,Asia,2765
73,Asia,2084
73,Asia,2520
73,Asia,2731
73,Asia,2594
73,Asia,2773
73,Asia,2690
73,Asia,2576
73,Asia,2609
73,Asia,2687
73,Asia,2494
73,Asia,2738
73,Asia,2706
73,Asia,2654
73,Asia,2376
73,Asia,2546
73,Asia,2746
73,Asia,2606
73,Asia,2606
73,Asia,2617
73,Asia,2639
73,Asia,2213
73,Asia,2431
73,Asia,2612
73,Asia,2719
73,Asia,2571
73,Asia,2481
73,Asia,2276
73,Asia,2142
73,Asia,2595
73,Asia,2621
73,Asia,2387
73,Asia,2671
73,Asia,2528
73,Asia,2668
73,Asia,2558
73,Asia,2513
73,Asia,2487
73,Asia,2705
73,Asia,2459
73,Asia,2563
73,Asia,2355
73,Asia,2315
73,Asia,2309
73,Asia,2333
73,Asia,2342
73,Asia,2065
73,Asia,2144
73,Asia,2054
73,Asia,2310
73,Asia,2207
73,Asia,2340
73,Asia,2306
73,Asia,2480
73,Asia,2250
73,Asia,2455
73,Asia,2398
73,Asia,2528
73,Asia,2365
73,Asia,2247
73,Asia,2395
73,Asia,2254
73,Asia,2184
73,Asia,2372
73,Asia,2250
73,Asia,2028
73,Asia,2233
73,Asia,2366
73,Asia,2232
73,Asia,2239
73,Asia,2313
73,Asia,2026
73,Asia,2250
73,Asia,2322
73,Asia,2288
73,Asia,2177
73,Asia,1959
73,Asia,2132
73,Asia,2213
73,Asia,2306
73,Asia,2189
73,Asia,2095
73,Asia,2183
73,Asia,2146
73,Asia,2087
74,Asia,2290
74,Asia,3328
74,Asia,3395
74,Asia,3033
74,Asia,2842
74,Asia,2720
74,Asia,2776
74,Asia,2872
74,Asia,2176
74,Asia,2624
74,Asia,2661
74,Asia,2631
74,Asia,2295
74,Asia,2717
74,Asia,2805
74,Asia,2435
74,Asia,2666
74,Asia,2761
74,Asia,2649
74,Asia,2232
74,Asia,2747
74,Asia,2627
74,Asia,2365
74,Asia,2606
74,Asia,2498
74,Asia,2763
74,Asia,2606
74,Asia,2306
74,Asia,2732
74,Asia,2636
74,Asia,2591
74,Asia,2653
74,Asia,2332
74,Asia,2598
74,Asia,2309
74,Asia,2480
74,Asia,2613
74,Asia,2458
74,Asia,2571
74,Asia,2317
74,Asia,2502
74,Asia,2603
74,Asia,2548
74,Asia,2555
74,Asia,2472
74,Asia,2572
74,Asia,2439
74,Asia,2598
74,Asia,2261
74,Asia,2576
74,Asia,2502
74,Asia,2561
74,Asia,2424
74,Asia,2606
74,Asia,2613
74,Asia,2431
74,Asia,2561
74,Asia,2591
74,Asia,2425
74,Asia,2585
74,Asia,2608
74,Asia,2627
74,Asia,2624
74,Asia,2614
74,Asia,2660
74,Asia,2177
74,Asia,2376
74,Asia,2524
74,Asia,2598
74,Asia,2399
74,Asia,2403
74,Asia,2367
74,Asia,2594
74,Asia,2276
74,Asia,2454
74,Asia,2306
74,Asia,2339
74,Asia,2339
74,Asia,2395
74,Asia,2277
74,Asia,2306
74,Asia,2295
74,Asia,2439
74,Asia,2329
74,Asia,2376
74,Asia,2236
74,Asia,2266
74,Asia,2098
74,Asia,2239
74,Asia,2233
74,Asia,2342
74,Asia,2309
74,Asia,2343
74,Asia,2526
74,Asia,2583
74,Asia,2421
74,Asia,2296
74,Asia,2543
74,Asia,2213
74,Asia,2598
74,Asia,2288
74,Asia,2322
74,Asia,2598
74,Asia,2309
74,Asia,2294
74,Asia,2298
74,Asia,2300
74,Asia,2350
74,Asia,2280
74,Asia,2333
74,Asia,2354
74,Asia,2168
74,Asia,2327
74,Asia,2354
74,Asia,2231
74,Asia,2250
74,Asia,2224
74,Asia,2318
74,Asia,2269
74,Asia,2261
74,Asia,2310
74,Asia,2305
74,Asia,2320
74,Asia,2321
74,Asia,2110
74,Asia,2161
74,Asia,2213
74,Asia,2284
74,Asia,2233
74,Asia,2170
74,Asia,2362
74,Asia,2233
74,Asia,2309
74,Asia,2277
74,Asia,2292
74,Asia,2367
74,Asia,2148
74,Asia,2150
74,Asia,2181
74,Asia,2325
74,Asia,2253
74,Asia,2229
74,Asia,2340
74,Asia,2298
74,Asia,2165
74,Asia,2237
74,Asia,2321
74,Asia,2087
74,Asia,2343
74,Asia,2183
74,Asia,2055
74,Asia,2222
74,Asia,2229
74,Asia,2339
74,Asia,2166
74,Asia,2302
74,Asia,2192
74,Asia,2232
74,Asia,2191
74,Asia,2328
74,Asia,2218
74,Asia,2115
74,Asia,2165
74,Asia,1983
74,Asia,2194
75,Asia,3433
75,Asia,3518
75,Asia,3562
75,Asia,3524
75,Asia,3639
75,Asia,3528
75,Asia,3602
75,Asia,3365
75,Asia,3425
75,Asia,3586
75,Asia,3608
75,Asia,3366
75,Asia,3426
75,Asia,3368
75,Asia,3406
75,Asia,3409
75,Asia,3376
75,Asia,3356
75,Asia,3426
75,Asia,3297
75,Asia,3446
75,Asia,3406
75,Asia,3318
75,Asia,3303
75,Asia,3203
75,Asia,3435
75,Asia,3431
75,Asia,3273
75,Asia,3460
75,Asia,3548
75,Asia,3099
75,Asia,3309
75,Asia,3380
75,Asia,3387
75,Asia,3407
75,Asia,3480
75,Asia,3361
75,Asia,3458
75,Asia,3258
75,Asia,3210
75,Asia,3453
75,Asia,3500
75,Asia,3301
75,Asia,3206
75,Asia,2606
75,Asia,2548
75,Asia,2433
75,Asia,2615
75,Asia,2883
75,Asia,2754
75,Asia,2613
75,Asia,2561
75,Asia,2422
75,Asia,2742
75,Asia,2827
75,Asia,2574
75,Asia,2706
75,Asia,2729
75,Asia,2561
75,Asia,2510
75,Asia,2810
75,Asia,2739
75,Asia,2602
75,Asia,2683
75,Asia,2733
75,Asia,2531
75,Asia,2539
75,Asia,2657
75,Asia,2428
75,Asia,2672
75,Asia,2576
75,Asia,2531
75,Asia,2522
75,Asia,2535
75,Asia,2613
75,Asia,2665
75,Asia,2666
75,Asia,2751
75,Asia,2677
75,Asia,2598
75,Asia,2666
75,Asia,2580
75,Asia,2627
75,Asia,2752
75,Asia,2539
75,Asia,2569
75,Asia,2473
75,Asia,2647
75,Asia,2755
75,Asia,2531
75,Asia,2653
75,Asia,2595
75,Asia,2655
75,Asia,2653
75,Asia,2598
75,Asia,2569
75,Asia,2484
75,Asia,2500
75,Asia,2558
75,Asia,2516
75,Asia,2525
75,Asia,2666
75,Asia,2464
75,Asia,2573
75,Asia,2648
75,Asia,2416
75,Asia,2550
75,Asia,2535
75,Asia,2661
75,Asia,2650
75,Asia,2576
75,Asia,2591
75,Asia,2617
75,Asia,2522
75,Asia,2583
75,Asia,2587
75,Asia,2617
75,Asia,2479
75,Asia,2569
75,Asia,2628
75,Asia,2458
75,Asia,2496
75,Asia,2502
75,Asia,2573
75,Asia,2590
75,Asia,2605
75,Asia,2539
75,Asia,2690
75,Asia,2617
75,Asia,2610
75,Asia,2552
75,Asia,2655
75,Asia,2635
75,Asia,2657
75,Asia,2497
75,Asia,2589
75,Asia,2705
75,Asia,2490
75,Asia,2647
75,Asia,2433
75,Asia,2500
75,Asia,2563
75,Asia,2583
75,Asia,2708
75,Asia,2421
75,Asia,2618
75,Asia,2489
75,Asia,2531
75,Asia,2591
75,Asia,2526
75,Asia,2509
75,Asia,2665
75,Asia,2481
75,Asia,2480
75,Asia,2613
75,Asia,2469
75,Asia,2615
75,Asia,2476
75,Asia,2527
75,Asia,2643
75,Asia,2465
75,Asia,2484
75,Asia,2495
75,Asia,2432
75,Asia,2509
75,Asia,2605
75,Asia,2565
75,Asia,2520
75,Asia,2450
75,Asia,2477
75,Asia,2517
75,Asia,2742
75,Asia,2577
75,Asia,2495
75,Asia,2603
75,Asia,2728
75,Asia,2536
75,Asia,2589
75,Asia,2672
75,Asia,2543
75,Asia,2254
75,Asia,2654
75,Asia,2525
75,Asia,2555
75,Asia,2690
75,Asia,2595
75,Asia,2561
75,Asia,2477
76,Asia,3507
76,Asia,3507
76,Asia,3315
76,Asia,3315
76,Asia,3440
76,Asia,3440
76,Asia,3517
76,Asia,3517
76,Asia,3423
76,Asia,3423
76,Asia,3257
76,Asia,3257
76,Asia,2756
76,Asia,2756
76,Asia,2862
76,Asia,2862
76,Asia,2981
76,Asia,2981
76,Asia,2584
76,Asia,2584
76,Asia,2916
76,Asia,2916
76,Asia,2527
76,Asia,2527
76,Asia,3354
76,Asia,3354
76,Asia,3099
76,Asia,3099
76,Asia,2891
76,Asia,2891
76,Asia,2912
76,Asia,2912
76,Asia,3116
76,Asia,3116
76,Asia,2759
76,Asia,2759
76,Asia,2858
76,Asia,2858
76,Asia,2736
76,Asia,2736
76,Asia,2557
76,Asia,2557
76,Asia,2814
76,Asia,2814
76,Asia,2940
76,Asia,2940
76,Asia,2854
76,Asia,2854
76,Asia,3198
76,Asia,3198
76,Asia,2550
76,Asia,2550
76,Asia,2785
76,Asia,2785
76,Asia,2776
76,Asia,2776
76,Asia,2674
76,Asia,2674
76,Asia,2901
76,Asia,2901
76,Asia,2454
76,Asia,2454
76,Asia,2483
76,Asia,2483
76,Asia,2478
76,Asia,2478
76,Asia,2390
76,Asia,2390
76,Asia,2519
76,Asia,2519
76,Asia,2560
76,Asia,2560
76,Asia,2406
76,Asia,2406
76,Asia,2410
76,Asia,2410
76,Asia,2392
76,Asia,2392
76,Asia,2657
76,Asia,2657
76,Asia,2706
76,Asia,2706
76,Asia,2602
76,Asia,2602
76,Asia,2676
76,Asia,2676
76,Asia,2706
76,Asia,2706
76,Asia,2664
76,Asia,2664
76,Asia,2682
76,Asia,2682
76,Asia,2685
76,Asia,2685
76,Asia,2669
76,Asia,2669
76,Asia,1961
76,Asia,1961
76,Asia,1907
76,Asia,1907
76,Asia,2618
76,Asia,2618
76,Asia,2670
76,Asia,2670
76,Asia,2653
76,Asia,2653
76,Asia,1963
76,Asia,1963
76,Asia,2433
76,Asia,2433
76,Asia,2645
76,Asia,2645
76,Asia,1897
76,Asia,1897
76,Asia,2090
76,Asia,2090
76,Asia,1985
76,Asia,1985
76,Asia,2777
76,Asia,2777
76,Asia,1895
76,Asia,1895
76,Asia,2474
76,Asia,2474
76,Asia,2328
76,Asia,2328
76,Asia,2679
76,Asia,2679
76,Asia,2337
76,Asia,2337
76,Asia,2028
76,Asia,2028
76,Asia,1988
76,Asia,1988
76,Asia,1906
76,Asia,1906
76,Asia,1975
76,Asia,1975
76,Asia,2475
76,Asia,2475
76,Asia,2653
76,Asia,2653
76,Asia,2531
76,Asia,2531
76,Asia,2870
76,Asia,2870
76,Asia,2486
76,Asia,2486
76,Asia,2308
76,Asia,2308
76,Asia,2665
76,Asia,2665
76,Asia,1970
76,Asia,1970
76,Asia,2006
76,Asia,2006
76,Asia,1840
76,Asia,1840
76,Asia,2635
76,Asia,2635
76,Asia,2655
76,Asia,2655
76,Asia,1996
76,Asia,1996
76,Asia,2641
76,Asia,2641
76,Asia,1991
76,Asia,1991
76,Asia,2642
76,Asia,2642
76,Asia,2646
76,Asia,2646
76,Asia,2039
76,Asia,2039
76,Asia,2379
76,Asia,2379
76,Asia,1838
76,Asia,1838
76,Asia,2390
76,Asia,2390
76,Asia,2070
76,Asia,2070
76,Asia,2420
76,Asia,2420
76,Asia,2129
76,Asia,2129
76,Asia,2690
76,Asia,2690
76,Asia,2004
76,Asia,2004
76,Asia,2607
76,Asia,2607
76,Asia,2007
76,Asia,2007
76,Asia,1928
76,Asia,1928
76,Asia,2001
76,Asia,2001
76,Asia,2010
76,Asia,2010
76,Asia,2537
76,Asia,2537
76,Asia,2008
76,Asia,2008
76,Asia,2527
76,Asia,2527
76,Asia,1974
76,Asia,1974
76,Asia,2347
76,Asia,2347
76,Asia,1955
76,Asia,1955
76,Asia,2651
76,Asia,2651
76,Asia,1997
76,Asia,1997
76,Asia,1955
76,Asia,1955
76,Asia,2015
76,Asia,2015
76,Asia,2022
76,Asia,2022
76,Asia,2397
76,Asia,2397
76,Asia,2636
76,Asia,2636
76,Asia,2659
76,Asia,2659
76,Asia,1998
76,Asia,1998
76,Asia,2476
76,Asia,2476
76,Asia,2580
76,Asia,2580
76,Asia,2013
76,Asia,2013
76,Asia,2040
76,Asia,2040
76,Asia,2064
76,Asia,2064
76,Asia,1960
76,Asia,1960
76,Asia,2454
76,Asia,2454
76,Asia,1841
76,Asia,1841
76,Asia,2029
76,Asia,2029
76,Asia,2030
76,Asia,2030
76,Asia,1868
76,Asia,1868
76,Asia,2002
76,Asia,2002
76,Asia,2651
76,Asia,2651
76,Asia,2020
76,Asia,2020
76,Asia,1995
76,Asia,1995
76,Asia,2003
76,Asia,2003
76,Asia,2609
76,Asia,2609
76,Asia,2013
76,Asia,2013
76,Asia,1961
76,Asia,1961
76,Asia,1993
76,Asia,1993
76,Asia,2655
76,Asia,2655
76,Asia,2017
76,Asia,2017
76,Asia,2006
76,Asia,2006
76,Asia,2373
76,Asia,2373
76,Asia,2035
76,Asia,2035
76,Asia,2023
76,Asia,2023
76,Asia,2197
76,Asia,2197
76,Asia,1955
76,Asia,1955
76,Asia,1919
76,Asia,1919
76,Asia,2673
76,Asia,2673
76,Asia,2365
76,Asia,2365
76,Asia,2002
76,Asia,2002
76,Asia,2444
76,Asia,2444
76,Asia,2408
76,Asia,2408
76,Asia,2480
76,Asia,2480
76,Asia,1990
76,Asia,1990
76,Asia,1977
76,Asia,1977
76,Asia,2454
76,Asia,2454
76,Asia,2125
76,Asia,2125
76,Asia,1992
76,Asia,1992
76,Asia,2052
76,Asia,2052
76,Asia,2001
76,Asia,2001
76,Asia,2487
76,Asia,2487
76,Asia,1984
76,Asia,1984
76,Asia,2060
76,Asia,2060
76,Asia,2382
76,Asia,2382
76,Asia,725
76,Asia,725
76,Asia,782
76,Asia,782
76,Asia,745
76,Asia,745
76,Asia,1598
76,Asia,1598
76,Asia,829
76,Asia,829
76,Asia,834
76,Asia,834
76,Asia,1715
76,Asia,1715
76,Asia,1642
76,Asia,1642
76,Asia,829
76,Asia,829
76,Asia,791
76,Asia,791
76,Asia,815
76,Asia,815
76,Asia,885
76,Asia,885
76,Asia,802
76,Asia,802
76,Asia,917
76,Asia,917
76,Asia,1076
76,Asia,1076
76,Asia,794
76,Asia,794
76,Asia,792
76,Asia,792
76,Asia,795
76,Asia,795
76,Asia,817
76,Asia,817
76,Asia,770
76,Asia,770
76,Asia,785
76,Asia,785
76,Asia,877
76,Asia,877
76,Asia,849
76,Asia,849
76,Asia,813
76,Asia,813
76,Asia,822
76,Asia,822
76,Asia,821
76,Asia,821
76,Asia,829
76,Asia,829
76,Asia,843
76,Asia,843
76,Asia,797
76,Asia,797
76,Asia,821
76,Asia,821
76,Asia,766
76,Asia,766
76,Asia,831
76,Asia,831
76,Asia,953
76,Asia,953
76,Asia,811
76,Asia,811
76,Asia,819
76,Asia,819
76,Asia,857
76,Asia,857
76,Asia,865
76,Asia,865
76,Asia,830
76,Asia,830
76,Asia,809
76,Asia,809
76,Asia,829
76,Asia,829
76,Asia,819
76,Asia,819
76,Asia,781
76,Asia,781
76,Asia,703
76,Asia,703
76,Asia,755
76,Asia,755
76,Asia,799
76,Asia,799
76,Asia,781
76,Asia,781
76,Asia,878
76,Asia,878
76,Asia,830
76,Asia,830
76,Asia,831
76,Asia,831
76,Asia,959
76,Asia,959
76,Asia,816
76,Asia,816
76,Asia,906
76,Asia,906
76,Asia,600
76,Asia,600
76,Asia,809
76,Asia,809
76,Asia,839
76,Asia,839
76,Asia,836
76,Asia,836
76,Asia,769
76,Asia,769
76,Asia,776
76,Asia,776
76,Asia,909
76,Asia,909
76,Asia,762
76,Asia,762
76,Asia,754
76,Asia,754
76,Asia,782
76,Asia,782
76,Asia,838
76,Asia,838
76,Asia,903
76,Asia,903
76,Asia,781
76,Asia,781
76,Asia,832
76,Asia,832
76,Asia,797
76,Asia,797
76,Asia,840
76,Asia,840
76,Asia,815
76,Asia,815
76,Asia,736
76,Asia,736
76,Asia,770
76,Asia,770
76,Asia,841
76,Asia,841
76,Asia,900
76,Asia,900
76,Asia,817
76,Asia,817
76,Asia,891
76,Asia,891
76,Asia,1038
76,Asia,1038
76,Asia,704
76,Asia,704
76,Asia,905
76,Asia,905
76,Asia,757
76,Asia,757
76,Asia,904
76,Asia,904
76,Asia,766
76,Asia,766
76,Asia,817
76,Asia,817
76,Asia,606
76,Asia,606
76,Asia,736
76,Asia,736
76,Asia,890
76,Asia,890
76,Asia,837
76,Asia,837
76,Asia,750
76,Asia,750
76,Asia,877
76,Asia,877
76,Asia,769
76,Asia,769
76,Asia,775
76,Asia,775
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,780
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
77,Asia,229
78,Asia,2908
78,Asia,2514
78,Asia,2466
78,Asia,2546
78,Asia,2867
78,Asia,2949
78,Asia,2386
78,Asia,2918
78,Asia,2367
78,Asia,2554
78,Asia,2429
78,Asia,2691
78,Asia,2809
78,Asia,2628
78,Asia,2792
78,Asia,2501
78,Asia,2532
78,Asia,2220
78,Asia,2008
78,Asia,2024
78,Asia,1994
78,Asia,1637
78,Asia,1942
78,Asia,2000
78,Asia,2126
78,Asia,1802
78,Asia,1436
78,Asia,718
78,Asia,729
78,Asia,1641
78,Asia,792
78,Asia,780
78,Asia,699
78,Asia,796
78,Asia,756
78,Asia,808
78,Asia,821
78,Asia,504
78,Asia,494
78,Asia,1424
78,Asia,748
78,Asia,767
78,Asia,571
78,Asia,854
78,Asia,908
78,Asia,814
78,Asia,840
78,Asia,749
78,Asia,851
78,Asia,839
78,Asia,481
78,Asia,976
78,Asia,568
78,Asia,807
78,Asia,824
78,Asia,759
78,Asia,926
78,Asia,516
78,Asia,515
78,Asia,848
78,Asia,840
78,Asia,476
78,Asia,478
78,Asia,905
78,Asia,483
78,Asia,1147
78,Asia,461
78,Asia,486
78,Asia,442
78,Asia,572
78,Asia,1403
78,Asia,525
78,Asia,439
78,Asia,760
78,Asia,436
78,Asia,700
78,Asia,498
78,Asia,433
78,Asia,503
78,Asia,481
78,Asia,468
78,Asia,481
78,Asia,497
78,Asia,496
78,Asia,434
78,Asia,518
78,Asia,524
78,Asia,500
78,Asia,806
78,Asia,462
78,Asia,502
78,Asia,520
78,Asia,477
78,Asia,519
78,Asia,493
78,Asia,462
78,Asia,436
78,Asia,473
78,Asia,715
